"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"14","@JoeBiden #BidenForPresident #Biden2020 @NBCNews  @BreakingNews @washingtonpost @nytimes @dcexaminer  @sanfranmag… https://t.co/bAvEx1ofKA",FALSE,0,"JoeBiden",2020-03-26 01:06:54,TRUE,NA,"1242981318859857920","939091","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RufusWi31365013",0,FALSE,FALSE,NA,NA
"15","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-26 01:04:24,FALSE,NA,"1242980687868616705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicedays4it",23,TRUE,FALSE,NA,NA
"16","#IBelieveTara - Will this sink @JoeBiden? 
#Election2020 #democraticprimaries #Berners #MeToo #BelieveWomen #TaraReade #Biden2020",FALSE,1,NA,2020-03-26 00:43:33,FALSE,NA,"1242975442551832578",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MitmChronicles",0,FALSE,FALSE,NA,NA
"17","@SymoneDSanders @JoeBiden Yes! Let’s get some real talk!! Like #Biden mental fitness scaring democratic &amp; independe… https://t.co/jV0ju94mYg",FALSE,0,"SymoneDSanders",2020-03-26 00:35:31,TRUE,"1242945255571427328","1242973422746882048","2434051392","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wallycard",0,FALSE,FALSE,NA,NA
"18","Where is @Alyssa_Milano ? #Biden #JoeBiden #IBelieveTara #Election2020 #2020Election #MAGA #Trump2020 #KAG #KAG2020… https://t.co/H87VhS55Tr",FALSE,1,NA,2020-03-26 00:25:16,TRUE,NA,"1242970840255197184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gigiscik",0,FALSE,FALSE,NA,NA
"19","RT @myfairobserver: Joe Biden wasn’t absent in times of tribulation; he was off milking the wisdom of the past from his boss, a president o…",FALSE,0,NA,2020-03-26 00:07:00,FALSE,NA,"1242966246099947527",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
"20","Joe Biden wasn’t absent in times of tribulation; he was off milking the wisdom of the past from his boss, a preside… https://t.co/fPmG4DI1Xb",FALSE,0,NA,2020-03-26 00:00:00,TRUE,NA,"1242964482911068160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","myfairobserver",1,FALSE,FALSE,NA,NA
"21","RT @H2OEcologist: 👇👇👇 This...
#GoJoe #ByeDon #Election2020
https://t.co/mlcaCIpCXG",FALSE,0,NA,2020-03-25 23:01:47,FALSE,NA,"1242949832311894016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bluzcat2",6,TRUE,FALSE,NA,NA
"22","@TheDailyShow This should be a @DNC @JoeBiden free commercial running 24/7 #Election2020",FALSE,0,"TheDailyShow",2020-03-25 22:54:13,FALSE,"1242836333871202305","1242947928832061441","158414847","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PanaPao13",0,FALSE,FALSE,NA,NA
"23","RT @SeanPaige: I know New York has a lot of cases, but why the constant focus on 
#AndrewCuomo? Here's why. Because he's auditioning to be…",FALSE,0,NA,2020-03-25 22:24:48,FALSE,NA,"1242940524710879232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arnold4Colorado",3,TRUE,FALSE,NA,NA
"24","@realDonaldTrump fawns over himself. What a whining, insecure, unprofessional excuse for a man. I cannot wait for… https://t.co/iEXjZFCaFj",FALSE,0,"realDonaldTrump",2020-03-25 22:23:20,TRUE,NA,"1242940156471955456","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CamilleGage1",0,FALSE,FALSE,NA,NA
"25","@AGWilliamBarr @JoeBiden honestly is not healthy looking. As much as I would like @realDonaldTrump to win… https://t.co/kjdcoL60R5",FALSE,0,"AGWilliamBarr",2020-03-25 22:17:58,TRUE,"1242779128748806144","1242938804828344331","1154419445747671040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LessFlattering",0,FALSE,FALSE,NA,NA
"26","RT @H2OEcologist: 👇👇👇 This...
#GoJoe #ByeDon #Election2020
https://t.co/mlcaCIpCXG https://t.co/ecOifVPnhJ",FALSE,0,NA,2020-03-25 22:12:15,FALSE,NA,"1242937364877430784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SystemFe",6,TRUE,FALSE,NA,NA
"27","RT @H2OEcologist: 👇👇👇 This...
#GoJoe #ByeDon #Election2020
https://t.co/mlcaCIpCXG",FALSE,0,NA,2020-03-25 22:10:42,FALSE,NA,"1242936976409575425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cato_solomon",6,TRUE,FALSE,NA,NA
"28",".@SymoneDSanders ""Happy Hour""? What tf is ""happy"" about any of the real sh!t happening now? Fck your ""happy hour"".… https://t.co/9iAi3BXmFy",FALSE,1,"SymoneDSanders",2020-03-25 21:49:20,TRUE,"1242868421710184448","1242931600200994816","2434051392","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","whisperwatch",0,FALSE,FALSE,NA,NA
"29","RT @H2OEcologist: 👇👇👇 This...
#GoJoe #ByeDon #Election2020
https://t.co/mlcaCIpCXG",FALSE,0,NA,2020-03-25 21:48:48,FALSE,NA,"1242931466553753613",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RonJone26887653",6,TRUE,FALSE,NA,NA
"30","RT @H2OEcologist: 👇👇👇 This...
#GoJoe #ByeDon #Election2020
https://t.co/mlcaCIpCXG",FALSE,0,NA,2020-03-25 21:45:45,FALSE,NA,"1242930695900708865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ozlocust",6,TRUE,FALSE,NA,NA
"31","RT @H2OEcologist: 👇👇👇 This...
#GoJoe #ByeDon #Election2020
https://t.co/mlcaCIpCXG https://t.co/ecOifVPnhJ",FALSE,0,NA,2020-03-25 21:43:52,FALSE,NA,"1242930225089925120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","longviewsky",6,TRUE,FALSE,NA,NA
"32","Idiot #JoeBiden is afraid 
To debate #BernieSanders 
#Election2020 
#DemExit2020 
#DemDebate 
This old fool can't d… https://t.co/iKiCPYSsrc",FALSE,0,NA,2020-03-25 21:42:38,TRUE,NA,"1242929913973399552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waverlywray1",1,FALSE,FALSE,NA,NA
"33","👇👇👇 This...
#GoJoe #ByeDon #Election2020
https://t.co/mlcaCIpCXG https://t.co/ecOifVPnhJ",FALSE,13,NA,2020-03-25 21:41:48,FALSE,NA,"1242929703385792515",NA,"<a href=""https://meapp.com"" rel=""nofollow"">H2OEcologist</a>","H2OEcologist",6,FALSE,FALSE,NA,NA
"34","It's time for @JoeBiden to take a trial run.  #POTUS in absentia.   How about twice a week ""fireside chats""? Step u… https://t.co/8HFdnW4CyJ",FALSE,0,NA,2020-03-25 21:41:01,TRUE,NA,"1242929507788566530",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SpeakTruly",0,FALSE,FALSE,NA,NA
"35","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 21:08:26,FALSE,NA,"1242921307139788800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","socaloverrated2",23,TRUE,FALSE,NA,NA
"36","I hope @JoeBiden names @NYGovCuomo Secretary of State. #Election2020 And I hope they both send @realDonaldTrump to… https://t.co/w0M29mN22c",FALSE,3,NA,2020-03-25 21:08:05,TRUE,NA,"1242921219495809028",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","karenzach",3,FALSE,FALSE,NA,NA
"37","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 21:07:37,FALSE,NA,"1242921101975527428",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beki007s",23,TRUE,FALSE,NA,NA
"38","Biden is so far gone he is just making it all up now, without media this man could not get elected to anything 19 s… https://t.co/Nzs8Daydxg",FALSE,1,NA,2020-03-25 21:03:22,TRUE,NA,"1242920033287839746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","derekdob",0,FALSE,FALSE,NA,NA
"39","Ask @JoeBiden why he did not prepare for #coronavirus when his own National Intelligence Council warned him 26 time… https://t.co/CPBUaWmGa1",FALSE,0,NA,2020-03-25 20:49:02,TRUE,NA,"1242916424189988865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DavidTansey10",0,FALSE,FALSE,NA,NA
"40","@PalmerReport @MichaelPascoe01 @zdaniel @WatchCenter @AdamParkhomenko #TrumpDisease, #WhyBother,' is my attitude to… https://t.co/d7wge3Whs5",FALSE,0,"venusboy1977",2020-03-25 20:39:44,TRUE,"1242909172485611520","1242914084384694272","108577207","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","venusboy1977",0,FALSE,FALSE,NA,NA
"41","RT @ThomasSpeight4: This seems democratic #Election2020 #joebiden #BernieSanders https://t.co/YeTOkoDMVG",FALSE,0,NA,2020-03-25 20:36:44,FALSE,NA,"1242913327405314049",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
"42","This seems democratic #Election2020 #joebiden #BernieSanders https://t.co/YeTOkoDMVG",FALSE,0,NA,2020-03-25 20:27:34,FALSE,NA,"1242911022723129344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThomasSpeight4",1,FALSE,FALSE,NA,NA
"43","RT @MauraLeeLang: Yes! Best decision @JoeBiden 

Let's get on with #Election2020 https://t.co/OCjprQnzyh",FALSE,0,NA,2020-03-25 20:11:32,FALSE,NA,"1242906986984824832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lynn14159",1,TRUE,FALSE,NA,NA
"44","Yes! Best decision @JoeBiden 

Let's get on with #Election2020 https://t.co/OCjprQnzyh",FALSE,2,NA,2020-03-25 20:10:02,FALSE,NA,"1242906607652126720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MauraLeeLang",1,FALSE,FALSE,NA,NA
"45","You have got to watch this!! 

#JoeBiden #Election2020 #Trump2020 #GOP #Biden https://t.co/A4e04EWWrM",FALSE,2,NA,2020-03-25 19:36:50,FALSE,NA,"1242898254355783682",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WilliamNextLev1",0,FALSE,FALSE,NA,NA
"46","RT @sanosbo1: My New Dream Team @JoeBiden @KamalaHarris ✊🏽💋#Election2020  #resist #NeverTrump #Resistance https://t.co/S38PjHJIDn",FALSE,0,NA,2020-03-25 19:28:43,FALSE,NA,"1242896213311139844",NA,"<a href=""http://www.theawkwardrepublican.com"" rel=""nofollow"">Republican Tweets</a>","TheAwkwardGOP",287,TRUE,FALSE,NA,NA
"47","#DemDebate #demprimary #Biden2020 #Bernie2020 #Election2020 #StimulusPlan #SocialDistancing #COVID #Accountability… https://t.co/yjmeegFB9W",FALSE,1,"Kane4Pinellas",2020-03-25 19:27:58,TRUE,"1242891597345427458","1242896023619620864","1884864679","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kane4Pinellas",0,FALSE,FALSE,NA,NA
"48","RT @HHypocrisy101: I have a pretty good idea about how that conversation ended...

🤣🤣🤣

""No thanks @JoeBiden...I told you to bow out and sk…",FALSE,0,NA,2020-03-25 19:23:43,FALSE,NA,"1242894953170079744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LilyNCali",85,TRUE,FALSE,NA,NA
"49","RT @2PLAN22: Dear @JoeBiden,
Have you spoken yet with @MichelleObama about her standing with you as VP throughout your first four years as…",FALSE,0,NA,2020-03-25 19:21:34,FALSE,NA,"1242894413795340292",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
"50","Dear @JoeBiden,
Have you spoken yet with @MichelleObama about her standing with you as VP throughout your first fou… https://t.co/EPN2jNnONp",FALSE,0,NA,2020-03-25 19:19:58,TRUE,NA,"1242894010122977280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2PLAN22",1,FALSE,FALSE,NA,NA
"51","RT @sanosbo1: My New Dream Team @JoeBiden @KamalaHarris ✊🏽💋#Election2020  #resist #NeverTrump #Resistance https://t.co/S38PjHJIDn",FALSE,0,NA,2020-03-25 19:18:22,FALSE,NA,"1242893605330706440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatieYearty",287,TRUE,FALSE,NA,NA
"52",".@JoeBiden ... ""Austere Professorial Scholar.""
https://t.co/RRDtnLSkLJ
#Election2020 
#Democrats 
#Liberals https://t.co/MnjVfb0Plr",FALSE,0,NA,2020-03-25 19:08:39,FALSE,NA,"1242891163612237826",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheNewsGuy",0,FALSE,FALSE,NA,NA
"53","No we’re not! We’re out and about or hiding! Just like you. 

#Election2020 https://t.co/hKX2yCicLH",FALSE,0,NA,2020-03-25 19:02:45,FALSE,NA,"1242889676903440385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Petersrock33",0,FALSE,FALSE,NA,NA
"54","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 18:58:13,FALSE,NA,"1242888537009262592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dahdae12",23,TRUE,FALSE,NA,NA
"55","RT @iamdrewtnyc: I'm glad @SenSanders is saying in for now. The progressive platform is a popular one and @JoeBiden would be wise to integr…",FALSE,0,NA,2020-03-25 18:44:58,FALSE,NA,"1242885203229585409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcgreek",1,TRUE,FALSE,NA,NA
"56","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 18:43:57,FALSE,NA,"1242884946353684480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mgmeisch",23,TRUE,FALSE,NA,NA
"57","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 18:37:59,FALSE,NA,"1242883444155260931",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TroubleTheTiger",23,TRUE,FALSE,NA,NA
"58","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 18:37:30,FALSE,NA,"1242883323715706881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neuro7plastic",23,TRUE,FALSE,NA,NA
"59","Why can't the debates be held via live feed? Each candidate and moderators can be at their respective locations?… https://t.co/DDcNBN8uyM",FALSE,0,NA,2020-03-25 18:31:50,TRUE,NA,"1242881898441060355",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","masonnuyo",0,FALSE,FALSE,NA,NA
"60","RT @SeanPaige: I know New York has a lot of cases, but why the constant focus on 
#AndrewCuomo? Here's why. Because he's auditioning to be…",FALSE,0,NA,2020-03-25 18:30:21,FALSE,NA,"1242881525475094533",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gran4702",3,TRUE,FALSE,NA,NA
"61","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 18:21:22,FALSE,NA,"1242879263868682240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","diamactive2001",23,TRUE,FALSE,NA,NA
"62","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 18:19:51,FALSE,NA,"1242878881062735872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daverich503",23,TRUE,FALSE,NA,NA
"63","@hookjan @johnwhuey @JoeBiden @BernieSanders He is EXACTLY right.
Done with debates.  Done with partisan sniping.… https://t.co/xsAjoWrZlG",FALSE,3,"hookjan",2020-03-25 18:04:14,TRUE,"1242869691988750337","1242874951830470664","24484939","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","biglifejane",0,FALSE,FALSE,NA,NA
"64","RT @HHypocrisy101: I have a pretty good idea about how that conversation ended...

🤣🤣🤣

""No thanks @JoeBiden...I told you to bow out and sk…",FALSE,0,NA,2020-03-25 18:03:07,FALSE,NA,"1242874671336501250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SickOfTheSwamp",85,TRUE,FALSE,NA,NA
"65","@JRubinBlogger except for the fact(s) that @JoeBiden is in extreme cognitive decline, #benghazi #FastAndFurious… https://t.co/JBBVm2MdSa",FALSE,1,"JRubinBlogger",2020-03-25 18:02:13,TRUE,NA,"1242874444298641409","218975278","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thequ4nt",1,FALSE,FALSE,NA,NA
"66","RT @steinhauserNH1: 2020 Watch: Asked if there should be another #DemDebate next month, @joebiden tells reporters that ""my focus is just de…",FALSE,0,NA,2020-03-25 17:52:07,FALSE,NA,"1242871903917932544",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
"67","2020 Watch: Asked if there should be another #DemDebate next month, @joebiden tells reporters that ""my focus is jus… https://t.co/7ToPLdLQo4",FALSE,0,NA,2020-03-25 17:45:34,TRUE,NA,"1242870255078293504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","steinhauserNH1",1,FALSE,FALSE,NA,NA
"68","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 17:42:56,FALSE,NA,"1242869592441094146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brotherlogan",23,TRUE,FALSE,NA,NA
"69","@JoeBiden #LOL #NonComposMentis #Election2020 https://t.co/jXM3QVlPdL",FALSE,0,"JoeBiden",2020-03-25 17:39:01,FALSE,NA,"1242868606003634178","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thequ4nt",1,FALSE,FALSE,NA,NA
"70","WATCH: Biden Repeatedly Coughs, Gets Confused During Tuesday Interviews. There is no @TheDemocrats front runner.… https://t.co/rVDbeuOsy2",FALSE,0,NA,2020-03-25 17:37:16,TRUE,NA,"1242868164783824896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharletFaye1",0,FALSE,FALSE,NA,NA
"71","@MSNBC #Biden has lost it. He’s a nice man who obviously doesn’t have it all together! The party needs to pivot or… https://t.co/F4OkqYoW6N",FALSE,0,"MSNBC",2020-03-25 17:35:36,TRUE,"1242859320309690369","1242867743281623040","2836421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorningJoefan1",0,FALSE,FALSE,NA,NA
"72","#Election2020 Biggest gift to #45 - #JoeBiden #DemNominee Krystal and Saagar: Biden's teleprompter breaks mid-speec… https://t.co/9TzaBYgndB",FALSE,0,NA,2020-03-25 17:31:13,TRUE,NA,"1242866643971252225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmax_chicago",0,FALSE,FALSE,NA,NA
"73","Comparison between flu and #coronavirus deaths is STUPID. IN FLU, NO ONE DIES BECAUSE HOSPITALS ARE OVERLOADED. Loc… https://t.co/W6eV4gTGOh",FALSE,0,NA,2020-03-25 17:27:34,TRUE,NA,"1242865723405369351",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OpenlySaid",0,FALSE,FALSE,NA,NA
"74","RT @Johnny_Liberty1: The Media is coronating @NYGovCuomo . My prediction -@JoeBiden selects him for VP.
Make no mistake, Cuomo is running a…",FALSE,0,NA,2020-03-25 17:22:15,FALSE,NA,"1242864383824244736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","from_blake",23,TRUE,FALSE,NA,NA
"75","RT @SeanPaige: I know New York has a lot of cases, but why the constant focus on 
#AndrewCuomo? Here's why. Because he's auditioning to be…",FALSE,0,NA,2020-03-25 17:06:54,FALSE,NA,"1242860521390473216",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",3,TRUE,FALSE,NA,NA
"76","I know New York has a lot of cases, but why the constant focus on 
#AndrewCuomo? Here's why. Because he's auditioni… https://t.co/NRqT4xnmtZ",FALSE,5,NA,2020-03-25 16:59:10,TRUE,NA,"1242858574490923009",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SeanPaige",3,FALSE,FALSE,NA,NA
"77","RT @shawadli: #JoeBiden #POTUS #Election2020 #VoteBlue2020 #Trump https://t.co/3nuTeboxcU",FALSE,0,NA,2020-03-25 16:21:40,FALSE,NA,"1242849139970498571",NA,"<a href=""http://sharkradionetwork.com/"" rel=""nofollow"">sharkradionet</a>","SharkRadioNet",1,TRUE,FALSE,NA,NA
